trail_id,trail,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,units,park_code
10305108,Ledges Trail Loop via Haskell Run Trail,"{'lat': 41.23193, 'lng': -81.50783}",6.9514,4023.35,86.868,3,loop,4.5,29,"['dogs-leash', 'forest', 'historic-site', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,cuva
10028379,Shipler Cabin,"{'lat': 40.40174, 'lng': -105.84869}",6.9486,6598.294,129.8448,3,out and back,4.5,27,"['dogs-no', 'forest', 'river', 'wild-flowers', 'wildlife']","['hiking', 'trail-running', 'cross-country-skiing']",i,romo
10023951,Nankoweap Trail,"{'lat': 36.27949, 'lng': -111.97881}",6.9456,49406.738,2568.8544,7,out and back,4.5,13,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,grca
10041901,Oak Spring Trail,"{'lat': 29.28289, 'lng': -103.35014}",6.9448,6920.162,387.7056,3,out and back,4.5,18,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,bibe
10030854,Finley Cane Trail,"{'lat': 35.60662, 'lng': -83.74499}",6.9441,8368.568,190.8048,1,out and back,4.0,25,"['dogs-no', 'forest', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,grsm
10033146,Garfield Grove Trail,"{'lat': 36.3497, 'lng': -118.76517}",6.9399,21887.024,1529.7912,5,out and back,4.0,18,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",i,seki
10236215,Baker Lake Trail,"{'lat': 38.97643, 'lng': -114.24575}",6.9354,16737.136,813.816,5,out and back,4.5,17,"['dogs-no', 'lake', 'views']","['backpacking', 'birding', 'hiking', 'nature-trips']",i,grba
10026572,Blacktail Deer Creek Trail,"{'lat': 44.95555, 'lng': -110.59363}",6.9346,11909.116,379.7808,3,out and back,4.5,26,"['dogs-no', 'lake', 'river', 'wild-flowers', 'wildlife']","['fishing', 'hiking', 'paddle-sports', 'walking', 'whitewater-kayaking', 'fly-fishing', 'canoeing']",i,yell
10265863,Cottonwood Wash,"{'lat': 38.16557, 'lng': -111.0904}",6.9324,10299.776,367.8936,3,out and back,4.5,12,"['dogs-no', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing']",i,care
10541134,Devil's Punchbowl via Spruce Railroad Trail,"{'lat': 48.09319, 'lng': -123.80257}",6.9322,3862.416,43.8912,1,out and back,4.5,38,"['dogs-leash', 'forest', 'lake', 'views']","['hiking', 'walking']",i,olym
10028652,"Dewey, Crocker, and Stanford Point via the Pohono Trail","{'lat': 37.67052, 'lng': -119.62793}",6.9249,14966.862,586.74,3,out and back,4.5,15,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,yose
10038304,Sentinel Meadows Trail,"{'lat': 44.5672, 'lng': -110.83514}",6.9213,5632.69,45.72,3,out and back,4.5,18,"['dogs-no', 'historic-site', 'kids', 'hot-springs', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['camping', 'hiking', 'nature-trips', 'walking']",i,yell
10270136,Devil's Playground Loop,"{'lat': 35.0168, 'lng': -109.88437}",6.9205,12070.05,144.78,3,loop,4.5,19,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,pefo
10259004,Alder and Anvil Trails Loop,"{'lat': 44.33882, 'lng': -68.04581}",6.9133,3540.548,149.9616,3,loop,4.5,37,"['dogs-leash', 'waterfall']","['hiking', 'trail-running', 'walking']",i,acad
10038876,Appalachian Trail: Compton Gap to Jenkins Gap,"{'lat': 38.82346, 'lng': -78.17039}",6.9125,8046.7,381.9144,1,out and back,4.0,16,"['dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,shen
10000998,Bush Mountain,"{'lat': 31.89674, 'lng': -104.8286}",6.9119,20116.75,1085.6976,7,out and back,4.5,20,"['dogs-no', 'views', 'wild-flowers']","['backpacking', 'camping', 'hiking']",i,gumo
10269387,Buck Hill Trail,"{'lat': 46.92654, 'lng': -103.38951}",6.9093,643.736,16.764,3,out and back,4.5,40,"['dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['hiking', 'walking']",i,thro
10030559,Eye of the Whale Trail,"{'lat': 38.70354, 'lng': -109.57171}",6.9018,8207.634,124.968,3,out and back,4.0,14,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'off-road-driving', 'walking']",i,arch
10008108,Alder Creek Loop Trail,"{'lat': 37.57543, 'lng': -119.68064}",6.8985,25427.572,723.9,3,loop,4.0,17,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,yose
10034193,Nelson Lake Trail,"{'lat': 37.87079, 'lng': -119.35591}",6.897,17863.674,781.812,3,out and back,5.0,18,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking']",i,yose
10290937,Paradise Point and Aster Park,"{'lat': 48.48477, 'lng': -113.36974}",6.8935,6437.36,103.9368,3,out and back,4.0,13,"['dogs-no', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,glac
10012131,Wedding Rocks Trail,"{'lat': 48.15246, 'lng': -124.66813}",6.8844,13357.522,227.9904,3,out and back,4.5,17,"['beach', 'dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,olym
10255924,Far View Sites Complex,"{'lat': 37.23786, 'lng': -108.50393}",6.8841,1287.472,24.9936,1,loop,4.0,25,"['dogs-no', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,meve
10357712,Bunsen Peak Loop,"{'lat': 44.93223, 'lng': -110.72793}",6.8749,16093.4,774.8016,3,loop,5.0,30,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,yell
10258695,Maple Glade Nature Trail,"{'lat': 47.50517, 'lng': -123.82119}",6.8642,804.67,5.7912,1,loop,4.5,11,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,olym
10012441,Spruce Canyon Trail,"{'lat': 37.18653, 'lng': -108.48823}",6.8617,4988.954,205.74,3,out and back,4.0,33,"['cave', 'dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,meve
10299978,The Whole Guacamole,"{'lat': 37.22732, 'lng': -113.11489}",6.8605,13196.588,163.9824,3,loop,4.0,14,"['views', 'wild-flowers']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'walking']",i,zion
10235811,The Saddle Trail,"{'lat': 40.40726, 'lng': -105.62617}",6.8545,25588.506,1200.912,5,out and back,4.5,12,"['dogs-no', 'lake', 'views', 'wild-flowers', 'wildlife']",['hiking'],i,romo
10288992,Fern Lake Trail and Cub Lake Trail Loop,"{'lat': 40.35622, 'lng': -105.61575}",6.8538,16737.136,685.8,3,loop,4.5,28,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,romo
10392957,Panoramic Point,"{'lat': 36.75378, 'lng': -118.94655}",6.8465,804.67,16.764,1,loop,4.5,29,"['dogs-no', 'forest', 'kids', 'views']","['nature-trips', 'walking']",i,seki
10287374,"Pink Hill, Loma Verde, Cholla Trail, and Cactus Forest Loop","{'lat': 32.22086, 'lng': -110.72615}",6.8368,5310.822,23.7744,1,loop,4.5,32,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,sagu
10272964,Hermit Trail to Dripping Springs,"{'lat': 36.06024, 'lng': -112.21229}",6.8325,8529.502,610.8192,5,out and back,5.0,20,"['dogs-no', 'views', 'wild-flowers']",['hiking'],i,grca
10244237,End of Chain of Craters Road to Active Lava Flow,"{'lat': 19.33504, 'lng': -155.02078}",6.8231,10943.512,496.824,5,out and back,4.5,21,"['dogs-no', 'views']","['hiking', 'nature-trips']",m,havo
10034661,Mingus Mill and Newton Bald Trail,"{'lat': 35.52091, 'lng': -83.30918}",6.8189,16254.334,916.8384,5,point to point,4.5,16,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'trail-running', 'horseback-riding']",i,grsm
10007498,Fremont Gorge Trail,"{'lat': 38.2862, 'lng': -111.24915}",6.816,6920.162,310.896,3,out and back,4.5,19,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,care
10291988,Palette Spring via Mammoth Terraces,"{'lat': 44.9738, 'lng': -110.70431}",6.8141,482.802,5.7912,1,out and back,4.0,30,"['dogs-no', 'kids', 'hot-springs']","['hiking', 'walking']",i,yell
10279795,Beachcroft Path and Champlain North Ridge Trail,"{'lat': 44.35911, 'lng': -68.20595}",6.8021,4828.02,304.8,3,loop,4.5,24,"['dogs-leash', 'forest', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",i,acad
10012888,Wynoochee Lake Shore Trail,"{'lat': 47.39007, 'lng': -123.60344}",6.8,23979.166,479.7552,3,loop,3.5,20,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['hiking', 'mountain-biking', 'nature-trips']",i,olym
10033736,Old Ore OHV Road,"{'lat': 29.48783, 'lng': -103.09819}",6.7911,42647.51,339.852,3,point to point,4.5,24,['views'],"['off-road-driving', 'horseback-riding']",i,bibe
10042220,Red Eagle Lake,"{'lat': 48.73843, 'lng': -113.43765}",6.7833,24301.034,349.9104,3,out and back,4.0,20,"['dogs-no', 'forest', 'lake', 'river', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'walking']",i,glac
10035690,Ridge View Trail,"{'lat': 32.1332, 'lng': -110.68715}",6.7822,3701.482,106.9848,3,out and back,4.5,27,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,sagu
10258673,Quarry Path and Otter Cove Trail,"{'lat': 44.31029, 'lng': -68.20378}",6.7586,3379.614,56.9976,1,out and back,4.0,31,"['beach', 'dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking']",i,acad
10039482,Sal Hollow and Buffalo Creek Loop Trail,"{'lat': 37.2057, 'lng': -86.13892}",6.7575,8690.436,100.8888,1,loop,3.5,36,"['dogs-leash', 'forest', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,maca
10427645,Passamaquoddy Trail,"{'lat': 38.60566, 'lng': -78.36637}",6.753,4023.35,192.9384,1,out and back,4.5,30,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,shen
10235988,Little Nellie Falls Trail,"{'lat': 37.70313, 'lng': -119.75442}",6.7505,8851.37,283.7688,3,out and back,3.5,12,"['dogs-no', 'forest', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking']",i,yose
10295083,Furnace Run,"{'lat': 41.20417, 'lng': -81.58072}",6.7458,2735.878,73.7616,3,loop,4.0,47,"['dogs-leash', 'forest', 'kids', 'views']","['hiking', 'nature-trips', 'trail-running', 'walking']",i,cuva
10311335,Glacier Point to Half Dome,"{'lat': 37.72736, 'lng': -119.57502}",6.7449,32669.602,1829.7144,7,out and back,4.5,17,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,yose
10006317,Halls Creek Canyon Trail,"{'lat': 37.71794, 'lng': -110.93012}",6.7404,36692.952,792.7848,3,loop,5.0,10,"['dogs-no', 'views', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,care
10033603,Old Settlers Trail,"{'lat': 35.70774, 'lng': -83.37997}",6.7327,26071.308,1052.7792,3,point to point,4.0,25,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,grsm
10026573,Lunch Tree Hill Trail,"{'lat': 43.87751, 'lng': -110.57794}",6.731,804.67,31.6992,1,out and back,4.0,26,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,grte
10295748,Alder Creek Falls,"{'lat': 36.02707, 'lng': -118.51524}",6.7246,2574.944,50.9016,1,out and back,4.5,11,"['kids', 'waterfall']","['hiking', 'walking']",i,seki
10261423,Cockeye Falls Trail,"{'lat': 37.21751, 'lng': -112.92364}",6.7232,7563.898,412.6992,5,loop,4.5,13,"['dogs-no', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,zion
10305479,Piracy Point,"{'lat': 37.5449, 'lng': -112.24682}",6.7184,482.802,17.9832,1,out and back,4.0,25,"['dogs-no', 'forest', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,brca
10310851,Hidden Valley Creek Nature Walk,"{'lat': 40.39375, 'lng': -105.65526}",6.7098,804.67,22.86,1,loop,4.5,24,"['dogs-no', 'forest', 'kids', 'wildlife']","['hiking', 'nature-trips', 'walking']",i,romo
10236042,Ridgeline Nature Trail,"{'lat': 46.9219, 'lng': -103.46307}",6.7009,1126.538,33.8328,3,out and back,4.0,27,"['dogs-no', 'kids', 'views', 'wildlife']",['hiking'],i,thro
10341169,Oldman Mountain,"{'lat': 40.37642, 'lng': -105.54237}",6.694,965.604,129.8448,3,out and back,4.0,30,"['historic-site', 'views']","['hiking', 'rock-climbing']",i,romo
10287515,Appalachian Trail: Fontana Dam to Davenport Gap,"{'lat': 35.45184, 'lng': -83.80168}",6.6906,121666.104,5330.952,5,point to point,5.0,15,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,grsm
10014092,Maple Spring Trail,"{'lat': 44.32588, 'lng': -68.29125}",6.6898,4345.218,222.8088,3,out and back,4.5,32,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,acad
10304056,Buck Canyon Overlook,"{'lat': 38.34582, 'lng': -109.861}",6.6768,160.934,0.0,1,out and back,4.0,15,"['dogs-no', 'views', 'wildlife']","['birding', 'nature-trips', 'walking']",i,cany
10290389,Tamarack Flat to El Capitan,"{'lat': 37.75163, 'lng': -119.73651}",6.6745,27358.78,1120.7496,3,out and back,4.5,18,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'trail-running']",i,yose
10240928,Cross Country Trail from Quick Road,"{'lat': 41.20925, 'lng': -81.52686}",6.6676,5793.624,106.9848,1,loop,4.5,39,"['dogs-leash', 'forest', 'lake', 'kids', 'views']","['hiking', 'nature-trips', 'trail-running', 'walking']",i,cuva
10234765,Eureka Peak Trail,"{'lat': 34.07332, 'lng': -116.39031}",6.6655,15932.466,535.8384,5,out and back,4.0,18,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,jotr
10008826,North Fork Quinault Trail,"{'lat': 47.57591, 'lng': -123.64796}",6.6579,47958.332,1692.8592,3,out and back,4.5,12,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",i,olym
10001616,Barnes Creek Trail,"{'lat': 48.05805, 'lng': -123.78922}",6.6573,28002.516,1318.8696,5,out and back,4.0,13,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips']",i,olym
10026593,Confluence Overlook via Elephant Hill Trail Loop,"{'lat': 38.14152, 'lng': -109.82739}",6.6561,23657.298,391.9728,3,loop,4.5,12,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips']",i,cany
10235721,Haynach Lakes Trail,"{'lat': 40.3074, 'lng': -105.84098}",6.6558,23657.298,709.8792,5,out and back,4.5,11,"['dogs-no', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'horseback-riding']",i,romo
10039408,Devil's Den Trail,"{'lat': 29.62241, 'lng': -103.14261}",6.6533,7242.03,108.8136,3,out and back,4.0,11,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,bibe
10004604,Hazel River Trail,"{'lat': 38.63783, 'lng': -78.31406}",6.6518,19473.014,851.916,3,out and back,4.0,14,"['beach', 'dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,shen
10235689,Lead Cove Trail,"{'lat': 35.60661, 'lng': -83.74485}",6.648,5310.822,353.8728,3,out and back,4.0,29,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,grsm
10236213,Congaree River Trail,"{'lat': 33.83015, 'lng': -80.82322}",6.6411,15932.466,15.8496,1,loop,4.0,32,"['dogs-leash', 'forest', 'river', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running', 'canoeing']",i,cong
10008311,Black Canyon Trail,"{'lat': 40.4015, 'lng': -105.52102}",6.64,24944.77,1158.8496,3,out and back,4.5,15,"['dogs-no', 'lake', 'river', 'views']","['camping', 'hiking', 'horseback-riding']",i,romo
10030856,Lead Cove and Finley Cane Trail,"{'lat': 35.60663, 'lng': -83.74499}",6.6385,10782.578,446.8368,3,loop,4.0,36,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'horseback-riding']",i,grsm
10273123,North Dome Trail via Upper Yosemite Falls Trail,"{'lat': 37.74255, 'lng': -119.60239}",6.6282,22852.628,1714.8048,7,out and back,4.5,10,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,yose
10258650,Cliff Springs Trail,"{'lat': 36.12463, 'lng': -111.94782000000001}",6.6276,1770.274,93.8784,1,out and back,4.0,18,"['dogs-no', 'forest', 'kids', 'views']","['birding', 'hiking', 'trail-running']",i,grca
10008082,Hidden Valley Trail,"{'lat': 40.39371, 'lng': -105.65556}",6.6185,3540.548,324.9168,5,out and back,4.5,17,"['dogs-no', 'forest', 'river', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'skiing', 'snowshoeing', 'snowboarding']",i,romo
10235736,Wolf Creek Trail,"{'lat': 47.9682, 'lng': -123.58261}",6.6148,23657.298,1321.9176,5,out and back,4.5,16,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,olym
10042537,Ranger Hole Trail,"{'lat': 47.68163, 'lng': -122.99405}",6.6136,2574.944,59.7408,1,out and back,4.5,16,"['dogs-no', 'kids']","['hiking', 'walking']",i,olym
10312302,Zabriskie Point and Gower Gulch Path Loop,"{'lat': 36.42082, 'lng': -116.81018}",6.6014,4345.218,125.8824,3,loop,4.5,21,"['dogs-no', 'views']",['hiking'],i,deva
10287968,Dalles Falls Trail,"{'lat': 47.04921, 'lng': -121.5702}",6.5995,4184.284,316.992,3,out and back,4.0,27,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,mora
10254744,Little Long Pond,"{'lat': 44.291290000000004, 'lng': -68.25942}",6.5939,3540.548,53.9496,1,out and back,4.5,23,"['dogs', 'forest', 'lake', 'kids']","['hiking', 'horseback-riding']",i,acad
10269468,Samuelsons Rocks Trail,"{'lat': 34.0616, 'lng': -116.22756}",6.5925,4988.954,62.7888,3,loop,4.5,21,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",i,jotr
10346638,Holly Lake via Leigh Lake Trail to Paintbrush Canyon Trail,"{'lat': 43.78852, 'lng': -110.73063}",6.5869,20921.42,826.9224,5,out and back,5.0,29,"['forest', 'lake', 'views', 'wild-flowers']",['hiking'],i,grte
10259715,Muir Snowfield Ski Tour,"{'lat': 46.78446, 'lng': -121.74129}",6.5797,13357.522,1412.748,5,out and back,5.0,11,"['dogs-no', 'views']","['backpacking', 'rock-climbing', 'skiing', 'snowshoeing', 'snowboarding']",i,mora
10258977,Jordan Stream Path,"{'lat': 44.31992, 'lng': -68.25316}",6.5779,5632.69,104.8512,1,out and back,4.5,19,"['dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,acad
10003581,Pa-Hay-Okee Overlook Trail,"{'lat': 25.44076, 'lng': -80.78342}",6.576,321.868,0.0,1,loop,4.0,32,"['dogs-no', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'walking']",i,ever
10008454,Piney Branch Trail,"{'lat': 38.74966, 'lng': -78.29423}",6.5731,13679.39,500.7864,3,out and back,4.0,27,"['beach', 'dogs-leash', 'waterfall', 'wildlife']",['hiking'],i,shen
10351832,Finch Lake from Finch Lake Trailhead,"{'lat': 40.20853, 'lng': -105.56055}",6.5664,13840.324,612.9528,3,out and back,4.5,30,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'snowshoeing']",i,romo
10009579,Valley Peak Trail,"{'lat': 44.29948, 'lng': -68.31631}",6.5566,4988.954,365.76,3,out and back,4.5,17,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,acad
10272749,"Bluff Trail, Mount Marshall Trail, Appalachian Loop","{'lat': 38.80723, 'lng': -78.18088}",6.5555,21726.09,656.844,3,loop,4.5,19,"['dogs-leash', 'forest', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,shen
10039515,The Hoodoos,"{'lat': 44.93225, 'lng': -110.72812}",6.55,8690.436,247.8024,3,out and back,4.0,13,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'horseback-riding']",i,yell
10268406,Dixon Cave Trail Loop,"{'lat': 37.18657, 'lng': -86.10066}",6.5465,2414.01,83.82,1,loop,4.0,46,"['cave', 'dogs-leash', 'forest', 'historic-site', 'kids', 'partially-paved', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",i,maca
10258640,Ferguson Cabin Trail Loop,"{'lat': 35.58205, 'lng': -83.07052}",6.5462,1770.274,42.9768,1,loop,4.0,24,"['dogs-no', 'kids']","['hiking', 'walking', 'horseback-riding']",i,grsm
10261650,Petrified Tree Trail,"{'lat': 44.91556, 'lng': -110.43848}",6.544,160.934,5.7912,1,out and back,3.5,42,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'nature-trips', 'walking']",i,yell
10210284,Oasis of Mara Nature Trail,"{'lat': 34.12848, 'lng': -116.03731}",6.5438,965.604,4.8768,1,loop,3.5,36,"['ada', 'dogs-no', 'historic-site', 'kids', 'paved', 'strollers', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,jotr
10029231,Big Fork Ridge Loop Trail,"{'lat': 35.61729, 'lng': -83.11951}",6.5239,14484.06,567.8424,3,loop,4.0,14,"['dogs-no', 'forest', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding', 'fly-fishing']",i,grsm
10013512,Saddleback Mountain and Appalachian Trail Loop,"{'lat': 38.38114, 'lng': -78.51699}",6.522,6115.492,197.8152,1,loop,4.0,24,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,shen
10242204,Thunderhead Prong Quiet Walkway,"{'lat': 35.617490000000004, 'lng': -83.66965}",6.5052,2092.142,64.9224,1,out and back,3.5,19,"['dogs-no', 'kids', 'river']","['hiking', 'walking']",i,grsm
10027026,Harmony Borax Works,"{'lat': 36.47987, 'lng': -116.8733}",6.4956,643.736,6.7056,1,loop,3.5,29,"['dogs-no', 'kids']","['hiking', 'nature-trips', 'walking']",i,deva
10041480,Sunrise Lake Trail,"{'lat': 46.9176, 'lng': -121.58773}",6.4939,2253.076,118.872,1,loop,4.0,20,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,mora
10349553,Whiteoak Sinks,"{'lat': 35.62771, 'lng': -83.72638}",6.4908,7081.096,194.7672,1,out and back,4.5,33,"['dogs-no', 'forest', 'views', 'wildlife']","['hiking', 'trail-running']",i,grsm
10319881,"Cannon Brook, Cadillac South Ridge and Ladder Trail","{'lat': 44.35166, 'lng': -68.20437}",6.4841,7402.964,496.824,3,loop,5.0,22,"['forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,acad
10270274,Corkscrew Peak,"{'lat': 36.73892, 'lng': -116.96825}",6.475,11265.38,942.7464,5,out and back,4.5,31,"['dogs-no', 'views']",['hiking'],i,deva
10007155,Stevens Creek Trail,"{'lat': 46.75997, 'lng': -121.63921}",6.4699,1931.208,130.7592,3,out and back,4.0,15,"['dogs-no', 'forest', 'kids', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,mora
10239500,Browns Gap,"{'lat': 38.25753, 'lng': -78.77153}",6.4628,7242.03,365.76,7,out and back,3.5,19,['dogs-leash'],['hiking'],i,shen
10238799,Porcupine Wash Ruby Lee Mill Site Trail,"{'lat': 33.84607, 'lng': -115.77752}",6.4582,14162.192,266.7,3,loop,4.0,18,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,jotr
10239622,Carriage and Around Mountain Road Loop,"{'lat': 44.31224, 'lng': -68.28545}",6.4578,6598.294,81.9912,1,loop,4.0,32,"['dogs-leash', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",i,acad
10004643,Roadside Ruin Trail,"{'lat': 38.16315, 'lng': -109.7626}",6.4506,482.802,0.9144,1,loop,3.5,35,"['dogs-no', 'historic-site', 'kids', 'views', 'wild-flowers']","['hiking', 'walking']",i,cany
10036805,Cold Brook Canyon Trail,"{'lat': 43.53544, 'lng': -103.49805}",6.4452,4506.152,60.96,1,out and back,4.0,33,"['dogs-no', 'kids', 'wildlife']","['hiking', 'trail-running', 'walking']",i,wica
10330099,Fairy Falls and Imperial Geyser Loop,"{'lat': 44.51543, 'lng': -110.8325}",6.438,14162.192,106.9848,3,loop,4.5,13,"['dogs-no', 'forest', 'lake', 'hot-springs', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,yell
